id_cliente,nome_cliente,sobrenome_cliente,nome_completo_cliente,email_cliente,telefone_cliente,ramal_cliente,genero_cliente,data_nascimento_cliente,data_cadastro_cliente,endereco_cliente,cidade_cliente,estado_cliente,pais_cliente,origem_cliente,idade_cliente
9685e5ef-c43f-4229-84dc-c7ede8ee50ed,Valter,Freitas,Valter Freitas,valter386@gmail.com,(73) 0122-9604,27840.0,Masculino,1992-12-26,2018-05-05,490 Gabriella Divide,Itu,São Paulo,Brasil,Web,33
644751ac-132e-4b12-820f-53ef2ca05413,Nicolas,Fonseca,Nicolas Fonseca,nfonseca163@hotmail.com,(77) 1426-5571,,Masculino,1986-02-03,2018-11-17,22963 Payne Falls Suite 008,Costa Rica,Mato Grosso Do Sul,Brasil,Web,40
bc72f013-8189-470a-8f79-9d56a79432ad,Sergio,Inocencio,Sergio Inocencio,sinocencio893@gmail.com,(46) 0300-0150,179.0,Masculino,1983-03-21,2021-03-18,2123 Myers Field,Guarulhos,São Paulo,Brasil,Web,43
4ade0a23-bdfd-42f6-acc0-230f53b21444,Julia,Franco,Julia Franco,julia951@yahoo.com,(81) 5233-3309,1804.0,Feminino,2000-12-16,2021-05-24,061 Madeline Rapids,Parnaguá,Piauí,Brasil,App,25
202f6005-d6de-4cbb-898c-bd53a5ee631f,Rodrigo,Nogueira,Rodrigo Nogueira,rodrigo_nogueira@gmail.com,(11) 6382-3879,32636.0,Masculino,1979-04-10,2019-11-11,695 Gary Mission Apt. 863,Osório,Rio Grande Do Sul,Brasil,App,47
73944de3-dbac-4ffd-bc85-041fe3b831aa,Alan,Junqueira,Alan Junqueira,alan_junqueira@yahoo.com,(66) 3412-4043,141.0,Masculino,1983-04-21,2022-01-13,496 Rogers Hill Suite 184,Fortaleza,Ceará,Brasil,Web,43
9f275d01-f8b4-4fac-b009-0e7575b6f5e4,Yonatan,Moura,Yonatan Moura,yonatan_moura@gmail.com,(93) 5109-7826,493.0,Masculino,1992-03-04,2021-04-27,56488 John Crescent,Bom Jesus Do Galho,Minas Gerais,Brasil,App,34
3e6d66a9-5844-40a9-b516-015bbaaf8ec1,Veronica,Junqueira,Veronica Junqueira,veronica.junqueira830@hotmail.com,(11) 4490-9607,,Feminino,1992-02-13,2024-12-02,75239 Mark Centers Apt. 023,Mata De São João,Bahia,Brasil,Web,34
2c98dc6b-7f96-4c4a-84e1-4a330095a0a2,Adriana,Macedo,Adriana Macedo,amacedo338@cliente6345.com,(85) 4348-4264,,Feminino,1987-12-10,2019-04-09,83399 Lawrence Coves,Fazenda Rio Grande,Paraná,Brasil,Web,38
69ef5d0c-5a2f-4abd-9cf9-189930f1601f,Thaisa,Ortiz,Thaisa Ortiz,thaisa_ortiz@hotmail.com,(77) 0324-2760,547.0,Feminino,1988-01-10,2018-02-12,0507 Knight Cliffs Suite 000,São Paulo,São Paulo,Brasil,App,38
fffe23af-9929-486c-88b4-4b62e2433502,Amelia,Evangelista,Amelia Evangelista,amelia_evangelista@hotmail.com,(93) 7803-6863,,Feminino,2000-03-21,2021-06-04,308 Christine Rue Apt. 470,Jequitibá,Minas Gerais,Brasil,App,26
abf9f5a4-18de-49e7-8989-97cdd149c09d,Daniela,Viana,Daniela Viana,dviana368@yahoo.com,(95) 3248-6545,,Feminino,1994-02-27,2019-07-28,355 Christopher Falls Suite 782,Codajás,Amazonas,Brasil,Web,32
82172f80-5f70-435c-96a7-7bd17661a4b5,Nicole,Ribeiro,Nicole Ribeiro,nicole.ribeiro790@gmail.com,(83) 0754-2555,901.0,Feminino,1977-04-19,2018-06-08,5135 Johnson Terrace,Manhuaçu,Minas Gerais,Brasil,App,49
101117d9-fb2a-4ed5-9e73-13e660e2debb,Ursula,Torres,Ursula Torres,ursula.torres@hotmail.com,(68) 3334-1117,991.0,Feminino,1991-11-11,2022-04-27,5852 Rodriguez Viaduct Apt. 590,Salvador,Bahia,Brasil,Web,34
5c517e34-0837-4370-bc69-7313bd3cccab,Edson,Esteves,Edson Esteves,edson.esteves890@hotmail.com,(77) 5139-4570,31037.0,Masculino,1986-10-08,2018-12-10,484 Foster Grove,Rio De Janeiro,Rio De Janeiro,Brasil,App,39
6155f556-3c92-4f40-b14b-4ee0548d5ba6,Maria,Duarte,Maria Duarte,maria_duarte@hotmail.com,(13) 9848-8294,6825.0,Feminino,1998-06-10,2022-04-26,216 Laurie Cliffs,Angra Dos Reis,Rio De Janeiro,Brasil,Web,27
51b58752-a85b-43cb-9763-d344572aa847,Elias,Lopes,Elias Lopes,elias.lopes@gmail.com,(91) 3900-9344,50580.0,Masculino,1988-06-05,2019-04-11,7289 Duncan Summit,Viana,Maranhão,Brasil,App,37
3cc7353e-5a0c-47e6-a506-46036323216f,Maria,Amorim,Maria Amorim,mamorim293@gmail.com,(98) 1976-5697,,Feminino,1995-09-14,2021-07-20,00164 Wright Fork Suite 002,Manaus,Amazonas,Brasil,Indicação,30
49cfcd1b-32a0-4f78-b13f-41a356ad64d3,Herbert,Freitas,Herbert Freitas,herbert.freitas310@yahoo.com,(79) 3423-3809,207.0,Masculino,1993-06-04,2021-03-04,473 Cooke Lakes,Diadema,São Paulo,Brasil,App,32
5b234bdf-8483-4a79-8f04-eb48161f89b3,Fernanda,Domingues,Fernanda Domingues,fernanda.domingues@yahoo.com,(27) 8819-7839,,Feminino,1991-11-28,2018-10-21,1971 Mark Springs,Bacabal,Maranhão,Brasil,Web,34
bf06007d-f3d9-4d88-af0f-6bad178593a1,Ester,Yamamoto,Ester Yamamoto,ester_yamamoto@hotmail.com,(79) 6104-9730,744.0,Feminino,1983-12-21,2021-01-03,858 Curtis Center Apt. 959,Vitória Da Conquista,Bahia,Brasil,App,42
ab73f05c-07ea-424e-8e59-f580bd0b5d12,Zelia,Jesus,Zelia Jesus,zelia181@gmail.com,(75) 1171-6092,72116.0,Feminino,1984-05-28,2020-08-16,098 Eric Gardens,Rio De Janeiro,Rio De Janeiro,Brasil,Web,41
f6b48557-3693-43ed-87f1-42f9f497de8d,Paloma,Teixeira,Paloma Teixeira,pteixeira883@1.com,(94) 9393-2269,,Feminino,1974-05-03,2021-08-02,94153 Huff Stream,Araçatuba,São Paulo,Brasil,Web,52
d1cb96eb-be60-46bb-970c-51b9ae3c537e,Silas,Nascimento,Silas Nascimento,silas.nascimento685@gmail.com,(85) 7261-2791,65976.0,Masculino,2006-06-02,2022-09-24,5799 Andrea Avenue,São Jerônimo,Rio Grande Do Sul,Brasil,Web,19
87905902-1482-424b-8df9-454999c69449,Larissa,Correia,Larissa Correia,larissa.correia870@1.com,(91) 7600-7384,,Feminino,1975-04-14,2019-05-06,33770 Young Views,Maripá,Paraná,Brasil,App,51
132536e4-2446-4f80-a675-3c15acb11b17,Leonardo,Costa,Leonardo Costa,leonardo_costa@gmail,(83) 8261-4249,6892.0,Masculino,1971-04-09,2023-10-23,3859 Taylor Station Suite 302,Piúma,Espírito Santo,Brasil,Web,55
120700ca-4168-49d7-a16f-ac9cb44d2a76,Tania,Cunha,Tania Cunha,tania.cunha880@yahoo.com,(99) 0688-9499,,Feminino,2001-09-16,2018-06-08,09530 Briana Track Apt. 639,Rio De Janeiro,Rio De Janeiro,Brasil,App,24
d1e89c99-dd92-494c-8ece-67d9e0f4fa5b,Hilton,Neto,Hilton Neto,hilton_neto@gmail.com,(91) 9288-3123,839.0,Masculino,1989-08-31,2018-10-27,4729 Dylan Pines Apt. 516,São José,Santa Catarina,Brasil,Web,36
b3b76e0a-abc5-4cbd-88e4-5bfbd4aed503,Xisto,Lopes,Xisto Lopes,xlopes273@yahoo.com,(11) 3397-8944,39688.0,Masculino,1964-02-05,2022-08-01,942 David Square Suite 986,Ipecaetá,Bahia,Brasil,Web,62
31b32ca2-e2db-4223-87c0-acb17bfd9ed1,Bruna,Ornelas,Bruna Ornelas,bruna_ornelas@yahoo.com,(13) 6953-7753,47662.0,Feminino,1984-02-12,2021-01-30,601 Graham Club Suite 486,Paulista,Pernambuco,Brasil,App,42
cd55e3c6-75bc-41ae-9903-26dfddefaead,Sergio,Barbosa,Sergio Barbosa,sbarbosa498@yahoo.com,(69) 4013-5083,6913.0,Não Informado,1982-03-06,2019-04-14,3342 Ware Squares,Piên,Paraná,Brasil,App,44
6954e3c0-d7d5-4027-9554-60e4644f8cab,Wendeline,Silva,Wendeline Silva,wendeline731@hotmail.com,(86) 1421-3574,79663.0,Feminino,1955-12-15,2022-07-19,4109 Jessica Land,União,Piauí,Brasil,App,70
df1adb6d-d6bd-459f-bc86-cc430a9a2d7b,Gloria,Garcia,Gloria Garcia,gloria.garcia@gmail.com,(63) 3045-3242,,Feminino,1982-12-28,2021-03-25,478 Graham Trail Suite 305,Domingos Martins,Espírito Santo,Brasil,Web,43
db9388c5-4939-4d62-b296-029ebdbe02a7,Noemi,Campos,Noemi Campos,noemi491@gmail.com,(93) 6455-3950,,Feminino,2000-06-04,2021-08-30,364 Steele Alley,Belém,Pará,Brasil,Web,25
4e1a4437-84f4-409f-ac6b-ccf5845fe95c,Mariana,Barbosa,Mariana Barbosa,mariana816@gmail.com,(12) 2647-9282,87.0,Feminino,1976-05-05,2024-08-19,476 Joseph Corners Apt. 451,Santo Ângelo,Rio Grande Do Sul,Brasil,Web,50
9911c6c0-d30f-4d58-8e2f-afb84c9852e0,Isadora,Xisto,Isadora Xisto,isadora_xisto@hotmail.com,(88) 9194-0942,958.0,Feminino,1977-09-02,2022-03-11,07246 Jennifer Ville,Limeira,São Paulo,Brasil,Indicação,48
ca2234cf-8a08-427e-8188-b5bc49f98740,Leonora,Gomes,Leonora Gomes,leonora431@yahoo.com,(16) 9795-7627,430.0,Feminino,1971-10-18,2022-07-03,27918 NORTON PLAZA,Salvador,Bahia,Brasil,Web,54
4b8acafc-446b-4ff1-abd3-171ea57b9b33,Sheila,Neto,Sheila Neto,sneto458@yahoo.com,(64) 1018-2106,,Feminino,1990-09-22,2018-07-11,98258 Peters Ramp,Cajueiro Da Praia,Piauí,Brasil,Web,35
4a1af88a-9365-4c74-9a32-88ab7e6c0441,Celso,Santos,Celso Santos,csantos588@gmail.com,(85) 5076-6702,3906.0,Masculino,1990-11-26,2022-05-16,799 Derek Well Apt. 193,Curitiba,Paraná,Brasil,App,35
748f2432-0a79-4c68-ba51-3a0a6177175f,Wendeline,Evangelista,Wendeline Evangelista,wendeline.evangelista615@hotmail.com,(96) 9780-8741,35255.0,Feminino,1990-01-06,2022-06-21,401 Ryan Groves Apt. 123,Euclides Da Cunha,Bahia,Brasil,Indicação,36
03195575-47b2-46c3-b13f-3c5e033dbd51,Renato,Miranda,Renato Miranda,renato.miranda@yahoo.com,(97) 1573-2678,736.0,Masculino,1991-03-21,2022-06-27,9402 Scott Locks,Maceió,Alagoas,Brasil,Web,35
35405b13-23b7-4146-8786-36050e0158ea,Yuri,Correia,Yuri Correia,yuri711@gmail.com,(98) 8991-8900,73858.0,Masculino,1986-02-25,2023-04-19,951 Denise Freeway,Cariacica,Espírito Santo,Brasil,Web,40
445159a4-136d-4611-a5d6-87438a10d2f1,Raquel,Cardoso,Raquel Cardoso,raquel566@gmail.com.,(87) 1077-9902,,Feminino,2000-03-20,2019-08-28,17297 Joseph Glen,Londrina,Paraná,Brasil,Web,26
5d1c5ced-86d8-4b95-86c9-05c223f60521,Francielly,Nascimento,Francielly Nascimento,francielly_nascimento@hotmail.com,(84) 7482-1803,43452.0,Feminino,1973-07-13,2022-08-28,2221 Garcia Drive,Nossa Senhora Do Socorro,Sergipe,Brasil,Web,52
af91141e-1633-4510-9693-da5dd24559ce,Sabrina,Lacerda,Sabrina Lacerda,sabrina_lacerda@1.com.br,(71) 9023-4050,,Feminino,1971-04-07,2021-03-28,0787 Nelson Meadow,Manaus,Amazonas,Brasil,Web,55
903663ce-31dc-451d-afd3-71e49c44210d,Ulisses,Ortiz,Ulisses Ortiz,ulisses736@hotmail.com,(79) 2755-0047,,Masculino,1980-12-16,2022-04-24,71534 Clark Track Apt. 104,Jacareí,São Paulo,Brasil,Web,45
fd9bb64f-0e94-4c94-acfd-3d0d4127fcd4,Thaisa,Klein,Thaisa Klein,thaisa_klein@hotmail.com,(99) 8553-7728,187.0,Feminino,2001-10-09,2021-08-29,744 Gaines Well Apt. 054,Rio De Janeiro,Rio De Janeiro,Brasil,Web,24
d04c3a41-3a84-464c-b1b0-d59c316d40df,Flavia,Siqueira,Flavia Siqueira,flavia.siqueira245@hotmail.com,(82) 6804-0803,8980.0,Feminino,2001-10-23,2022-01-19,77875 Bishop Inlet Suite 451,Ferraz De Vasconcelos,São Paulo,Brasil,App,24
434c00ed-22f1-4fe7-a917-75a0acdf3142,Uriel,Viana,Uriel Viana,uriel561@yahoo.com,(83) 3205-1485,3055.0,Masculino,2002-11-10,2021-05-04,203 Cunningham Freeway Suite 783,Altinho,Pernambuco,Brasil,App,23
b990034d-a75e-412b-877a-c57026eb690e,Benedito,Zanetti,Benedito Zanetti,benedito.zanetti@hotmail.com,(97) 6647-5743,432.0,Masculino,1984-03-09,2021-07-11,22555 Thompson Mount,Sidrolândia,Mato Grosso Do Sul,Brasil,Web,42
2c2cdabb-d5e9-494f-82a7-9c9259f5d09b,Hugo,Evangelista,Hugo Evangelista,hevangelista733@hotmail.com,(86) 5502-9631,,Masculino,1997-08-27,2024-01-19,7476 Eric Underpass Suite 058,Jandaia Do Sul,Paraná,Brasil,App,28
274fd5a0-52e2-4248-b6e8-ec69bb3757cf,Lindomar,Serrano,Lindomar Serrano,lserrano208@gmail.com,(64) 3020-5437,211.0,Masculino,1961-08-17,2022-03-09,230 Richardson Ways,Sebastião Laranjeiras,Bahia,Brasil,App,64
e710f97c-3745-4deb-b9a1-aa5c035cfe3d,Renata,Santos,Renata Santos,renata716@gmail.com,(11) 3879-4573,36327.0,Feminino,1980-02-25,2022-01-03,339 Randall Fort,Goianésia,Goiás,Brasil,Web,46
93a7b32d-28fb-4781-a825-d20b195cab94,Fernanda,Miranda,Fernanda Miranda,fernanda_miranda@yahoo.com,(16) 5892-8192,848.0,Feminino,1994-10-21,2019-05-18,71217 Janice Ramp Suite 716,Sete Lagoas,Minas Gerais,Brasil,Web,31
317beb69-96e8-4355-ba61-ded36a15719a,Isabela,Pinto,Isabela Pinto,isabela866@hotmail.com,(71) 7844-6100,408.0,Feminino,2004-10-29,2022-08-21,3101 Herrera Bridge,Rio Tinto,Paraíba,Brasil,Indicação,21
518af421-2b93-4b1a-8c1f-cbf4fadd94c6,Beatriz,Orozco,Beatriz Orozco,beatriz_orozco@hotmail.com,(99) 7099-8142,79559.0,Feminino,2005-06-07,2018-09-08,8176 Thompson Groves,Juiz De Fora,Minas Gerais,Brasil,App,20
249046b7-49d3-4c9c-a169-935feb9ed480,Hector,Wanderley,Hector Wanderley,hector.wanderley@gmail.com,(54) 5020-0061,,Masculino,1997-03-17,2021-08-11,5952 Francis Walk Apt. 877,Itapecerica,Minas Gerais,Brasil,Web,29
f593151d-9ecc-4e48-934e-f7e5981de761,Fernanda,Menezes,Fernanda Menezes,fernanda541@gmail.com,(82) 0303-8691,,Feminino,1983-04-11,2024-01-25,930 Klein Locks Apt. 627,Cajari,Maranhão,Brasil,Web,43
f10918eb-4918-49fd-a096-86635fa6e76a,Alisson,Kuhn,Alisson Kuhn,akuhn453@1.com,(83) 1336-4483,,Masculino,1950-03-19,2022-01-25,9758 Hale Manors,São Luís,Maranhão,Brasil,App,76
73e6bcd2-c121-4ff0-bbda-8290cb5f2db9,Ester,Godoy,Ester Godoy,ester341@hotmail.com,(87) 1876-3771,,Feminino,1976-02-08,2021-06-03,6369 Peterson Isle,Rio De Janeiro,Rio De Janeiro,Brasil,App,50
ad8feb04-559b-4d51-b013-f549c541afd0,Danilo,Gomes,Danilo Gomes,dgomes278@gmail.com,(22) 6856-8875,1329.0,Masculino,2018-11-04,2020-08-23,17459 Vanessa Dam,Belém,Pará,Brasil,Web,7
38814953-47e9-42a4-8b63-00bc73d020c4,Vanessa,Pereira,Vanessa Pereira,vpereira738@hotmail.com,(81) 3062-4882,,Feminino,2001-02-05,2024-08-28,604 Joseph Court Suite 827,Concórdia,Santa Catarina,Brasil,Web,25
e763d593-0ec6-449c-bf7e-6aec7dc0f92e,Fernanda,Queiroz,Fernanda Queiroz,fernanda_queiroz@gmail.com,(81) 1774-1462,454.0,Feminino,1997-07-19,2019-11-05,35629 French Plaza Apt. 979,São Paulo,São Paulo,Brasil,Web,28
c9859b3a-c902-4252-8473-6c51157dcb58,Larissa,Yamamoto,Larissa Yamamoto,larissa.yamamoto@hotmail.com,(83) 4351-4364,276.0,Feminino,1998-09-09,2022-12-28,909 Ricky Trace Suite 247,Alagoa Nova,Paraíba,Brasil,Web,27
9be0ab93-0dd8-4365-81da-c743da4b812f,Iris,Lima,Iris Lima,iris.lima210@gmail.com,(89) 0897-7025,289.0,Feminino,1973-11-06,2020-09-22,0743 Jamie Garden,Franca,São Paulo,Brasil,Web,52
9077517c-d045-4fb7-8a91-eefc27f198df,Julia,Garcia,Julia Garcia,julia_garcia@gmail.com,(83) 5240-0849,,Feminino,1990-02-19,2018-11-17,9734 Smith Run,Bezerros,Pernambuco,Brasil,Indicação,36
469a7c2e-d4a2-4752-ba6a-9ccaa580da2c,Yago,Duarte,Yago Duarte,yduarte273@yahoo.com,(89) 7912-3168,8375.0,Masculino,1992-04-30,2023-03-23,660 Valentine Isle Apt. 020,Jacareí,São Paulo,Brasil,Web,34
09790b39-e111-4de2-8098-abcd96906577,Celso,Esteves,Celso Esteves,celso.esteves875@gmail.com,(97) 3087-7847,1707.0,Masculino,1981-09-12,2022-05-04,588 Melissa Mount,Santa Branca,São Paulo,Brasil,Web,44
134a2fd5-1fdd-4192-9aed-70b2e8688ebb,Renan,Borges,Renan Borges,renan.borges365@yahoo.com,(86) 5973-7306,,Masculino,1983-04-17,2024-02-10,187 Knox Forest Suite 352,São Miguel Do Guaporé,Rondônia,Brasil,Web,43
03249453-ca92-4cc1-90e7-13ec52c91d0a,Nathan,Silva,Nathan Silva,nsilva153@hotmail.com,(87) 0399-5341,87617.0,Masculino,1970-04-24,2023-08-26,2853 Mcdonald Run,Sobral,Ceará,Brasil,Indicação,56
c7551a8a-c024-4793-964e-73066281bd34,Olivia,Guimarães,Olivia Guimarães,olivia_guimaraes@1.com.br,(69) 0530-9630,,Feminino,2005-10-06,2018-11-12,5987 Adrian Inlet Apt. 894,Araguaína,Tocantins,Brasil,App,20
1a810ff5-0f8b-4328-b131-e913e5779371,Gustavo,Fernandes,Gustavo Fernandes,gustavo.fernandes770@gmail.com,(92) 9106-3289,6806.0,Masculino,1989-09-22,2021-12-15,658 Roberts Landing,Belo Jardim,Pernambuco,Brasil,Web,36
e5a6e577-881a-448d-8bef-0ae732181905,Carlos,Gomes,Carlos Gomes,carlos.gomes465@1.com,(95) 9169-3613,2179.0,Masculino,1963-10-04,2023-07-04,405 Deborah Ranch,Tramandaí,Rio Grande Do Sul,Brasil,Web,62
757421b8-68db-423c-a246-6bf18b393079,Luis,Pacheco,Luis Pacheco,luis.pacheco655@yahoo.com,(75) 0362-7704,49230.0,Masculino,1964-05-31,2022-12-23,2352 Sanchez Locks Suite 559,Prados,Minas Gerais,Brasil,Web,61
40f60d2b-d8bb-43a2-8784-087dd1003629,Barbara,Imperatore,Barbara Imperatore,barbara.imperatore520@hotmail.com,(91) 5960-6562,,Feminino,1999-06-05,2023-10-27,3657 Harrison Villages Suite 191,Brasília,Distrito Federal,Brasil,Web,26
a07f463f-18d0-4f8c-b03f-34be900f0ce5,Gustavo,Pinto,Gustavo Pinto,gustavo_pinto@yahoo.com,(91) 3291-6539,409.0,Masculino,1985-05-28,2023-09-13,0468 Jamie Drive,Leme,São Paulo,Brasil,Web,40
35272e51-5b96-4cf9-b841-d21ab0e6b1d4,Giovana,Orozco,Giovana Orozco,giovana.orozco@gmail.com,(99) 1896-9035,10626.0,Feminino,1991-07-06,2021-07-17,85229 Thompson Corners Apt. 778,Macapá,Amapá,Brasil,Indicação,34
77cb9626-731f-4f83-8378-077574ae226a,João,Rocha,João Rocha,jrocha138@hotmail.com,(24) 9355-9937,,Masculino,1973-02-12,2021-04-22,8188 Michael Corners Suite 435,Garrafão Do Norte,Pará,Brasil,App,53
76604994-ba06-462b-ad2c-46e4568697b0,Berenice,Rodrigues,Berenice Rodrigues,berenice.rodrigues@yahoo.com,(98) 0543-8928,337.0,Feminino,1997-04-07,2019-03-14,44962 Barton Union,Rio De Janeiro,Rio De Janeiro,Brasil,Web,29
9bf8cfb3-8425-4b88-b519-0a2300bffd04,Nilton,Jardim,Nilton Jardim,nilton256@hotmail.com,(81) 0464-4281,8958.0,Masculino,1946-12-11,2020-11-24,2591 Chen Route,Brusque,Santa Catarina,Brasil,Web,79
83626bca-e6a8-4e5c-bf5a-aafdfc96b08f,Ingrid,Campos,Ingrid Campos,ingrid_campos@yahoo.com,(94) 8287-1427,639.0,Feminino,1997-10-14,2021-08-01,266 Connor Landing,Coelho Neto,Maranhão,Brasil,Web,28
a1bacd3d-980c-4ce0-8b69-b55d393a4283,Barbara,Andrade,Barbara Andrade,barbara_andrade@gmail.com,(11) 8935-7677,3307.0,Feminino,1974-06-16,2024-04-22,78013 Nicholas Curve,Porto Alegre,Rio Grande Do Sul,Brasil,Indicação,51
14d60ab3-cdfa-4924-b9ae-e33aa5b1166a,Tadeu,Duarte,Tadeu Duarte,tduarte693@yahoo.com,(17) 3229-9859,,Masculino,2006-11-03,2021-11-17,196 Cooper Oval Suite 178,Campinas,São Paulo,Brasil,Web,19
efd708cc-bcaf-44f2-8eef-06403172323d,Raquel,Juste,Raquel Juste,rjuste728@gmail.com,(88) 6036-9024,,Feminino,1993-09-01,2021-07-06,572 Jeanne Lodge Apt. 305,Jaguaquara,Bahia,Brasil,App,32
d377f7fb-5563-40ab-b603-770fa55224ce,Yonatan,Figueiredo,Yonatan Figueiredo,yonatan.figueiredo610@gmail.com,(87) 0522-5890,,Masculino,1989-11-23,2018-11-16,52544 Warren Hills Apt. 124,Botucatu,São Paulo,Brasil,Web,36
fb83aee1-fb6f-4295-a462-78968bcdfac0,Isabela,Inocencio,Isabela Inocencio,isabela_inocencio@hotmail.com,(11) 5048-2696,,Feminino,1989-09-21,2020-11-24,259 Cruz Light,Rio De Janeiro,Rio De Janeiro,Brasil,Web,36
ac184a88-47d1-46a4-97b7-56f95c2d699c,Xisto,Moura,Xisto Moura,xmoura578@hotmail.com,(98) 9255-7970,54676.0,Masculino,1994-01-03,2018-06-30,314 Howard Cove,São Paulo,São Paulo,Brasil,Web,32
c331e3bf-bc1c-4a17-a73a-96ab55efb01c,Natalia,Andrade,Natalia Andrade,natalia.andrade@hotmail.com,(88) 9412-8913,47585.0,Feminino,1981-12-28,2020-01-26,4959 Logan Lock,Rio De Janeiro,Rio De Janeiro,Brasil,Web,44
de921a00-cd87-4354-b56b-e97bc64e720f,Carolina,Teixeira,Carolina Teixeira,carolina.teixeira520@yahoo.com,(95) 8433-9468,679.0,Feminino,1993-08-09,2022-12-12,471 Henry Locks Suite 631,Marabá Paulista,São Paulo,Brasil,App,32
87811f76-f209-4550-859f-b0dcdae2bb24,Igor,Campos,Igor Campos,igor881@hotmail.com,(84) 0720-9449,,Masculino,2021-02-11,2022-04-26,93373 Barber Freeway Apt. 351,Arapiraca,Alagoas,Brasil,App,5
b1b7c52d-e016-42d8-b5f7-7ec25defd534,Iris,Jesus,Iris Jesus,iris.jesus@hotmail.com,(93) 8172-1509,8756.0,Feminino,1949-03-04,2023-04-24,344 Ryan Shoal,Ilhéus,Bahia,Brasil,Web,77
37e954af-d722-4987-adc5-70b520fda8ef,Marcelo,Vargas,Marcelo Vargas,marcelo.vargas@gmail.com,(92) 8474-3511,3825.0,Masculino,1970-01-10,2022-09-09,6115 Jonathan Meadow Suite 366,São José Do Rio Preto,São Paulo,Brasil,App,56
10256b48-da10-4968-9534-cb3625c3bd5c,Bianca,Luz,Bianca Luz,bianca821@yahoo.com,(98) 9728-7831,,Feminino,1978-05-01,2023-06-05,05774 Pearson Harbor,São Paulo,São Paulo,Brasil,Web,48
854c7070-1025-4ca4-acfe-756033d63756,Claudia,Orozco,Claudia Orozco,claudia.orozco@gmail.com,(89) 7770-4757,,Feminino,1989-03-07,2021-01-26,74181 Jackson Ferry,São Paulo,São Paulo,Brasil,Web,37
653a2e10-01f5-4c9c-9bfa-cea3d9469c94,Francielly,Evangelista,Francielly Evangelista,francielly.evangelista@hotmail.com,(66) 5240-1670,,Feminino,1971-09-30,2019-12-27,3440 Ricky Rue Suite 722,Belo Horizonte,Minas Gerais,Brasil,App,54
e6e2340e-1a36-4e99-988a-3716c889d9df,Plinio,Figueiredo,Plinio Figueiredo,pfigueiredo458@gmail,(97) 0920-7589,122.0,Masculino,1987-12-17,2018-06-29,9241 Williams Mountains Suite 207,Aripuanã,Mato Grosso,Brasil,Web,38
2fc7ee6a-5003-492f-95db-13795ab24f08,Ursula,Batista,Ursula Batista,ursula.batista855@yahoo.com,(82) 3242-3910,48931.0,Feminino,1978-04-15,2021-08-13,39738 Sheryl Stream,São Domingos Do Araguaia,Pará,Brasil,Web,48
922d9f38-d9b6-4347-8314-8303a570c972,Larissa,Queiroz,Larissa Queiroz,larissa201@hotmail.com,(85) 7924-4301,,Feminino,1975-06-18,2021-10-19,71499 Martin Crescent Suite 910,Itaguaí,Rio De Janeiro,Brasil,App,50
8f3b6030-fe13-4cea-b0f6-54b2d69734f0,Monica,Santos,Monica Santos,monica.santos@yahoo.com,(86) 0559-0506,,Feminino,1985-12-28,2020-01-13,1012 Joseph Corners,Porto Velho,Rondônia,Brasil,Web,40
fb5327c4-fca8-4efb-9524-8353fe65fc6c,Caio,Lopes,Caio Lopes,caio_lopes@hotmail.com,(98) 4670-6878,90373.0,Masculino,1989-07-13,2019-03-25,4479 Gray Mountain Suite 341,Cerro Branco,Rio Grande Do Sul,Brasil,Web,36
2677908a-8196-4d71-84a5-b0bce961a963,Karen,Cardoso,Karen Cardoso,karen.cardoso310@yahoo.com,(92) 5377-2872,,Feminino,1994-06-27,2021-07-26,826 Joshua Roads,Sete Lagoas,Minas Gerais,Brasil,Web,31
5782778f-cde6-449c-a95f-026734da5e39,Ruan,Neves,Ruan Neves,ruan141@gmail.com,(98) 8385-8719,638.0,Masculino,1999-07-18,2022-07-16,654 Chad Ferry,Rio De Janeiro,Rio De Janeiro,Brasil,Web,26
25235e2d-4362-4e2e-9454-2a2732809bc5,Eduarda,Tobias,Eduarda Tobias,eduarda_tobias@gmail.com.,(83) 8727-0234,,Feminino,1957-07-02,2019-08-09,171 Sandra River,Ananindeua,Pará,Brasil,Web,68
d2587721-bf36-437a-9e51-6c2be72d48e4,Xuxa,Inocencio,Xuxa Inocencio,xuxa101@gmail.com,(11) 7959-6812,,Feminino,1987-10-09,2022-05-17,0721 Flores Fall Apt. 434,São Paulo,São Paulo,Brasil,Web,38
3656cdd3-4274-4e35-9fa9-860a29973e84,Bruna,Quaresma,Bruna Quaresma,bquaresma303@gmail.com,(93) 2089-8715,,Feminino,1983-05-26,2019-12-01,878 Wall Glen Apt. 612,Almenara,Minas Gerais,Brasil,App,42
76d94380-f352-4cf3-aa17-736bb1f10beb,Xenia,Macedo,Xenia Macedo,xenia.macedo585@yahoo.com,(83) 6331-0918,5375.0,Feminino,1980-02-27,2018-09-04,22525 Rush Loaf,Rio De Janeiro,Rio De Janeiro,Brasil,Web,46
55725d23-3c0f-4a2e-8113-535d06792a20,Valter,Fonseca,Valter Fonseca,valter.fonseca@gmail.com,(12) 7542-9777,,Masculino,1994-01-25,2021-07-19,4384 Jennifer Plaza Apt. 895,São Paulo,São Paulo,Brasil,Web,32
