id_cliente,nome_cliente,sobrenome_cliente,email_cliente,telefone_cliente,ramal_cliente,genero_cliente,data_nascimento_cliente,data_cadastro_cliente,endereco_cliente,cidade_cliente,estado_cliente,pais_cliente,origem_cliente
abf9f5a4-18de-49e7-8989-97cdd149c09d,Daniela,Viana,dviana368@yahoo.com,(95) 3248-6545,null,Feminino,1994-02-27,2019-07-28,355 Christopher Falls Suite 782,Codajás,Amazonas,Brasil,Web
82172f80-5f70-435c-96a7-7bd17661a4b5,Nicole,Ribeiro,nicole.ribeiro790@gmail.com,(83) 0754-2555,901,Feminino,1977-04-19,2018-06-08,5135 Johnson Terrace,Manhuaçu,Minas Gerais,Brasil,App
101117d9-fb2a-4ed5-9e73-13e660e2debb,Ursula,Torres,ursula.torres@hotmail.com,(68) 3334-1117,991,Feminino,1991-11-11,2022-04-27,5852 Rodriguez Viaduct Apt. 590,Salvador,Bahia,Brasil,Web
5c517e34-0837-4370-bc69-7313bd3cccab,Edson,Esteves,edson.esteves890@hotmail.com,(77) 5139-4570,31037,Masculino,1986-10-08,2018-12-10,484 Foster Grove,Rio De Janeiro,Rio De Janeiro,Brasil,App
6155f556-3c92-4f40-b14b-4ee0548d5ba6,Maria,Duarte,maria_duarte@hotmail.com,(13) 9848-8294,06825,Feminino,1998-06-10,2022-04-26,216 Laurie Cliffs,Angra Dos Reis,Rio De Janeiro,Brasil,Web
51b58752-a85b-43cb-9763-d344572aa847,Elias,Lopes,elias.lopes@gmail.com,(91) 3900-9344,50580,Masculino,1988-06-05,2019-04-11,7289 Duncan Summit,Viana,Maranhão,Brasil,App
3cc7353e-5a0c-47e6-a506-46036323216f,Maria,Amorim,mamorim293@gmail.com,(98) 1976-5697,null,Feminino,1995-09-14,2021-07-20,00164 Wright Fork Suite 002,Manaus,Amazonas,Brasil,Indicação
49cfcd1b-32a0-4f78-b13f-41a356ad64d3,Herbert,Freitas,herbert.freitas310@yahoo.com,(79) 3423-3809,207,Masculino,1993-06-04,2021-03-04,473 Cooke Lakes,Diadema,São Paulo,Brasil,App
5b234bdf-8483-4a79-8f04-eb48161f89b3,Fernanda,Domingues,fernanda.domingues@yahoo.com,(27) 8819-7839,null,Feminino,1991-11-28,2018-10-21,1971 Mark Springs,Bacabal,Maranhão,Brasil,Web
bf06007d-f3d9-4d88-af0f-6bad178593a1,Ester,Yamamoto,ester_yamamoto@hotmail.com,(79) 6104-9730,744,Feminino,1983-12-21,2021-01-03,858 Curtis Center Apt. 959,Vitória Da Conquista,Bahia,Brasil,App
ab73f05c-07ea-424e-8e59-f580bd0b5d12,Zelia,Jesus,zelia181@gmail.com,(75) 1171-6092,72116,Feminino,1984-05-28,2020-08-16,098 Eric Gardens,Rio De Janeiro,Rio De Janeiro,Brasil,Web
f6b48557-3693-43ed-87f1-42f9f497de8d,Paloma,Teixeira,pteixeira883@1.com,(94) 9393-2269,null,Feminino,1974-05-03,2021-08-02,94153 Huff Stream,Araçatuba,São Paulo,Brasil,Web
d1cb96eb-be60-46bb-970c-51b9ae3c537e,Silas,Nascimento,silas.nascimento685@gmail.com,(85) 7261-2791,65976,Masculino,2006-06-02,2022-09-24,5799 Andrea Avenue,São Jerônimo,Rio Grande Do Sul,Brasil,Web
87905902-1482-424b-8df9-454999c69449,Larissa,Correia,larissa.correia870@1.com,(91) 7600-7384,null,Feminino,1975-04-14,2019-05-06,33770 Young Views,Maripá,Paraná,Brasil,App
132536e4-2446-4f80-a675-3c15acb11b17,Leonardo,Costa,leonardo_costa@gmail,(83) 8261-4249,6892,Masculino,1971-04-09,2023-10-23,3859 Taylor Station Suite 302,Piúma,Espírito Santo,Brasil,Web
120700ca-4168-49d7-a16f-ac9cb44d2a76,Tania,Cunha,tania.cunha880@yahoo.com,(99) 0688-9499,null,Feminino,2001-09-16,2018-06-08,09530 Briana Track Apt. 639,Rio De Janeiro,Rio De Janeiro,Brasil,App
d1e89c99-dd92-494c-8ece-67d9e0f4fa5b,Hilton,Neto,hilton_neto@gmail.com,(91) 9288-3123,839,Masculino,1989-08-31,2018-10-27,4729 Dylan Pines Apt. 516,São José,Santa Catarina,Brasil,Web
b3b76e0a-abc5-4cbd-88e4-5bfbd4aed503,Xisto,Lopes,xlopes273@yahoo.com,(11) 3397-8944,39688,Masculino,1964-02-05,2022-08-01,942 David Square Suite 986,Ipecaetá,Bahia,Brasil,Web
31b32ca2-e2db-4223-87c0-acb17bfd9ed1,Bruna,Ornelas,bruna_ornelas@yahoo.com,(13) 6953-7753,47662,Feminino,1984-02-12,2021-01-30,601 Graham Club Suite 486,Paulista,Pernambuco,Brasil,App
cd55e3c6-75bc-41ae-9903-26dfddefaead,Sergio,Barbosa,sbarbosa498@yahoo.com,(69) 4013-5083,6913,Não Informado,1982-03-06,2019-04-14,3342 Ware Squares,Piên,Paraná,Brasil,App
6954e3c0-d7d5-4027-9554-60e4644f8cab,Wendeline,Silva,wendeline731@hotmail.com,(86) 1421-3574,79663,Feminino,1955-12-15,2022-07-19,4109 Jessica Land,União,Piauí,Brasil,App
df1adb6d-d6bd-459f-bc86-cc430a9a2d7b,Gloria,Garcia,gloria.garcia@gmail.com,(63) 3045-3242,null,Feminino,1982-12-28,2021-03-25,478 Graham Trail Suite 305,Domingos Martins,Espírito Santo,Brasil,Web
db9388c5-4939-4d62-b296-029ebdbe02a7,Noemi,Campos,noemi491@gmail.com,(93) 6455-3950,null,Feminino,2000-06-04,2021-08-30,364 Steele Alley,Belém,Pará,Brasil,Web
4e1a4437-84f4-409f-ac6b-ccf5845fe95c,Mariana,Barbosa,mariana816@gmail.com,(12) 2647-9282,087,Feminino,1976-05-05,2024-08-19,476 Joseph Corners Apt. 451,Santo Ângelo,Rio Grande Do Sul,Brasil,Web
9911c6c0-d30f-4d58-8e2f-afb84c9852e0,Isadora,Xisto,isadora_xisto@hotmail.com,(88) 9194-0942,958,Feminino,1977-09-02,2022-03-11,07246 Jennifer Ville,Limeira,São Paulo,Brasil,Indicação
ca2234cf-8a08-427e-8188-b5bc49f98740,Leonora,Gomes,leonora431@yahoo.com,(16) 9795-7627,430,Feminino,1971-10-18,2022-07-03,27918 NORTON PLAZA,Salvador,Bahia,Brasil,Web
4b8acafc-446b-4ff1-abd3-171ea57b9b33,Sheila,Neto,sneto458@yahoo.com,(64) 1018-2106,null,Feminino,1990-09-22,2018-07-11,98258 Peters Ramp,Cajueiro Da Praia,Piauí,Brasil,Web
4a1af88a-9365-4c74-9a32-88ab7e6c0441,Celso,Santos,csantos588@gmail.com,(85) 5076-6702,3906,Masculino,1990-11-26,2022-05-16,799 Derek Well Apt. 193,Curitiba,Paraná,Brasil,App
748f2432-0a79-4c68-ba51-3a0a6177175f,Wendeline,Evangelista,wendeline.evangelista615@hotmail.com,(96) 9780-8741,35255,Feminino,1990-01-06,2022-06-21,401 Ryan Groves Apt. 123,Euclides Da Cunha,Bahia,Brasil,Indicação
03195575-47b2-46c3-b13f-3c5e033dbd51,Renato,Miranda,renato.miranda@yahoo.com,(97) 1573-2678,736,Masculino,1991-03-21,2022-06-27,9402 Scott Locks,Maceió,Alagoas,Brasil,Web
35405b13-23b7-4146-8786-36050e0158ea,Yuri,Correia,yuri711@gmail.com,(98) 8991-8900,73858,Masculino,1986-02-25,2023-04-19,951 Denise Freeway,Cariacica,Espírito Santo,Brasil,Web
445159a4-136d-4611-a5d6-87438a10d2f1,Raquel,Cardoso,raquel566@gmail.com.,(87) 1077-9902,null,Feminino,2000-03-20,2019-08-28,17297 Joseph Glen,Londrina,Paraná,Brasil,Web
5d1c5ced-86d8-4b95-86c9-05c223f60521,Francielly,Nascimento,francielly_nascimento@hotmail.com,(84) 7482-1803,43452,Feminino,1973-07-13,2022-08-28,2221 Garcia Drive,Nossa Senhora Do Socorro,Sergipe,Brasil,Web
af91141e-1633-4510-9693-da5dd24559ce,Sabrina,Lacerda,sabrina_lacerda@1.com.br,(71) 9023-4050,null,Feminino,1971-04-07,2021-03-28,0787 Nelson Meadow,Manaus,Amazonas,Brasil,Web
903663ce-31dc-451d-afd3-71e49c44210d,Ulisses,Ortiz,ulisses736@hotmail.com,(79) 2755-0047,null,Masculino,1980-12-16,2022-04-24,71534 Clark Track Apt. 104,Jacareí,São Paulo,Brasil,Web
fd9bb64f-0e94-4c94-acfd-3d0d4127fcd4,Thaisa,Klein,thaisa_klein@hotmail.com,(99) 8553-7728,187,Feminino,2001-10-09,2021-08-29,744 Gaines Well Apt. 054,Rio De Janeiro,Rio De Janeiro,Brasil,Web
d04c3a41-3a84-464c-b1b0-d59c316d40df,Flavia,Siqueira,flavia.siqueira245@hotmail.com,(82) 6804-0803,8980,Feminino,2001-10-23,2022-01-19,77875 Bishop Inlet Suite 451,Ferraz De Vasconcelos,São Paulo,Brasil,App
434c00ed-22f1-4fe7-a917-75a0acdf3142,Uriel,Viana,uriel561@yahoo.com,(83) 3205-1485,3055,Masculino,2002-11-10,2021-05-04,203 Cunningham Freeway Suite 783,Altinho,Pernambuco,Brasil,App
b990034d-a75e-412b-877a-c57026eb690e,Benedito,Zanetti,benedito.zanetti@hotmail.com,(97) 6647-5743,432,Masculino,1984-03-09,2021-07-11,22555 Thompson Mount,Sidrolândia,Mato Grosso Do Sul,Brasil,Web
2c2cdabb-d5e9-494f-82a7-9c9259f5d09b,Hugo,Evangelista,hevangelista733@hotmail.com,(86) 5502-9631,null,Masculino,1997-08-27,2024-01-19,7476 Eric Underpass Suite 058,Jandaia Do Sul,Paraná,Brasil,App
274fd5a0-52e2-4248-b6e8-ec69bb3757cf,Lindomar,Serrano,lserrano208@gmail.com,(64) 3020-5437,211,Masculino,1961-08-17,2022-03-09,230 Richardson Ways,Sebastião Laranjeiras,Bahia,Brasil,App
e710f97c-3745-4deb-b9a1-aa5c035cfe3d,Renata,Santos,renata716@gmail.com,(11) 3879-4573,36327,Feminino,1980-02-25,2022-01-03,339 Randall Fort,Goianésia,Goiás,Brasil,Web
93a7b32d-28fb-4781-a825-d20b195cab94,Fernanda,Miranda,fernanda_miranda@yahoo.com,(16) 5892-8192,848,Feminino,1994-10-21,2019-05-18,71217 Janice Ramp Suite 716,Sete Lagoas,Minas Gerais,Brasil,Web
317beb69-96e8-4355-ba61-ded36a15719a,Isabela,Pinto,isabela866@hotmail.com,(71) 7844-6100,408,Feminino,2004-10-29,2022-08-21,3101 Herrera Bridge,Rio Tinto,Paraíba,Brasil,Indicação
518af421-2b93-4b1a-8c1f-cbf4fadd94c6,Beatriz,Orozco,beatriz_orozco@hotmail.com,(99) 7099-8142,79559,Feminino,2005-06-07,2018-09-08,8176 Thompson Groves,Juiz De Fora,Minas Gerais,Brasil,App
249046b7-49d3-4c9c-a169-935feb9ed480,Hector,Wanderley,hector.wanderley@gmail.com,(54) 5020-0061,null,Masculino,1997-03-17,2021-08-11,5952 Francis Walk Apt. 877,Itapecerica,Minas Gerais,Brasil,Web
f593151d-9ecc-4e48-934e-f7e5981de761,Fernanda,Menezes,fernanda541@gmail.com,(82) 0303-8691,null,Feminino,1983-04-11,2024-01-25,930 Klein Locks Apt. 627,Cajari,Maranhão,Brasil,Web
f10918eb-4918-49fd-a096-86635fa6e76a,Alisson,Kuhn,akuhn453@1.com,(83) 1336-4483,null,Masculino,1950-03-19,2022-01-25,9758 Hale Manors,São Luís,Maranhão,Brasil,App
73e6bcd2-c121-4ff0-bbda-8290cb5f2db9,Ester,Godoy,ester341@hotmail.com,(87) 1876-3771,null,Feminino,1976-02-08,2021-06-03,6369 Peterson Isle,Rio De Janeiro,Rio De Janeiro,Brasil,App
ad8feb04-559b-4d51-b013-f549c541afd0,Danilo,Gomes,dgomes278@gmail.com,(22) 6856-8875,1329,Masculino,2018-11-04,2020-08-23,17459 Vanessa Dam,Belém,Pará,Brasil,Web
38814953-47e9-42a4-8b63-00bc73d020c4,Vanessa,Pereira,vpereira738@hotmail.com,(81) 3062-4882,null,Feminino,2001-02-05,2024-08-28,604 Joseph Court Suite 827,Concórdia,Santa Catarina,Brasil,Web
e763d593-0ec6-449c-bf7e-6aec7dc0f92e,Fernanda,Queiroz,fernanda_queiroz@gmail.com,(81) 1774-1462,454,Feminino,1997-07-19,2019-11-05,35629 French Plaza Apt. 979,São Paulo,São Paulo,Brasil,Web
c9859b3a-c902-4252-8473-6c51157dcb58,Larissa,Yamamoto,larissa.yamamoto@hotmail.com,(83) 4351-4364,276,Feminino,1998-09-09,2022-12-28,909 Ricky Trace Suite 247,Alagoa Nova,Paraíba,Brasil,Web
9be0ab93-0dd8-4365-81da-c743da4b812f,Iris,Lima,iris.lima210@gmail.com,(89) 0897-7025,289,Feminino,1973-11-06,2020-09-22,0743 Jamie Garden,Franca,São Paulo,Brasil,Web
9077517c-d045-4fb7-8a91-eefc27f198df,Julia,Garcia,julia_garcia@gmail.com,(83) 5240-0849,null,Feminino,1990-02-19,2018-11-17,9734 Smith Run,Bezerros,Pernambuco,Brasil,Indicação
469a7c2e-d4a2-4752-ba6a-9ccaa580da2c,Yago,Duarte,yduarte273@yahoo.com,(89) 7912-3168,8375,Masculino,1992-04-30,2023-03-23,660 Valentine Isle Apt. 020,Jacareí,São Paulo,Brasil,Web
09790b39-e111-4de2-8098-abcd96906577,Celso,Esteves,celso.esteves875@gmail.com,(97) 3087-7847,1707,Masculino,1981-09-12,2022-05-04,588 Melissa Mount,Santa Branca,São Paulo,Brasil,Web
134a2fd5-1fdd-4192-9aed-70b2e8688ebb,Renan,Borges,renan.borges365@yahoo.com,(86) 5973-7306,null,Masculino,1983-04-17,2024-02-10,187 Knox Forest Suite 352,São Miguel Do Guaporé,Rondônia,Brasil,Web
03249453-ca92-4cc1-90e7-13ec52c91d0a,Nathan,Silva,nsilva153@hotmail.com,(87) 0399-5341,87617,Masculino,1970-04-24,2023-08-26,2853 Mcdonald Run,Sobral,Ceará,Brasil,Indicação
c7551a8a-c024-4793-964e-73066281bd34,Olivia,Guimarães,olivia_guimaraes@1.com.br,(69) 0530-9630,null,Feminino,2005-10-06,2018-11-12,5987 Adrian Inlet Apt. 894,Araguaína,Tocantins,Brasil,App
1a810ff5-0f8b-4328-b131-e913e5779371,Gustavo,Fernandes,gustavo.fernandes770@gmail.com,(92) 9106-3289,6806,Masculino,1989-09-22,2021-12-15,658 Roberts Landing,Belo Jardim,Pernambuco,Brasil,Web
e5a6e577-881a-448d-8bef-0ae732181905,Carlos,Gomes,carlos.gomes465@1.com,(95) 9169-3613,2179,Masculino,1963-10-04,2023-07-04,405 Deborah Ranch,Tramandaí,Rio Grande Do Sul,Brasil,Web
757421b8-68db-423c-a246-6bf18b393079,Luis,Pacheco,luis.pacheco655@yahoo.com,(75) 0362-7704,49230,Masculino,1964-05-31,2022-12-23,2352 Sanchez Locks Suite 559,Prados,Minas Gerais,Brasil,Web
40f60d2b-d8bb-43a2-8784-087dd1003629,Barbara,Imperatore,barbara.imperatore520@hotmail.com,(91) 5960-6562,null,Feminino,1999-06-05,2023-10-27,3657 Harrison Villages Suite 191,Brasília,Distrito Federal,Brasil,Web
a07f463f-18d0-4f8c-b03f-34be900f0ce5,Gustavo,Pinto,gustavo_pinto@yahoo.com,(91) 3291-6539,0409,Masculino,1985-05-28,2023-09-13,0468 Jamie Drive,Leme,São Paulo,Brasil,Web
35272e51-5b96-4cf9-b841-d21ab0e6b1d4,Giovana,Orozco,giovana.orozco@gmail.com,(99) 1896-9035,10626,Feminino,1991-07-06,2021-07-17,85229 Thompson Corners Apt. 778,Macapá,Amapá,Brasil,Indicação
77cb9626-731f-4f83-8378-077574ae226a,João,Rocha,jrocha138@hotmail.com,(24) 9355-9937,null,Masculino,1973-02-12,2021-04-22,8188 Michael Corners Suite 435,Garrafão Do Norte,Pará,Brasil,App
76604994-ba06-462b-ad2c-46e4568697b0,Berenice,Rodrigues,berenice.rodrigues@yahoo.com,(98) 0543-8928,337,Feminino,1997-04-07,2019-03-14,44962 Barton Union,Rio De Janeiro,Rio De Janeiro,Brasil,Web
9bf8cfb3-8425-4b88-b519-0a2300bffd04,Nilton,Jardim,nilton256@hotmail.com,(81) 0464-4281,8958,Masculino,1946-12-11,2020-11-24,2591 Chen Route,Brusque,Santa Catarina,Brasil,Web
83626bca-e6a8-4e5c-bf5a-aafdfc96b08f,Ingrid,Campos,ingrid_campos@yahoo.com,(94) 8287-1427,639,Feminino,1997-10-14,2021-08-01,266 Connor Landing,Coelho Neto,Maranhão,Brasil,Web
a1bacd3d-980c-4ce0-8b69-b55d393a4283,Barbara,Andrade,barbara_andrade@gmail.com,(11) 8935-7677,3307,Feminino,1974-06-16,2024-04-22,78013 Nicholas Curve,Porto Alegre,Rio Grande Do Sul,Brasil,Indicação
14d60ab3-cdfa-4924-b9ae-e33aa5b1166a,Tadeu,Duarte,tduarte693@yahoo.com,(17) 3229-9859,null,Masculino,2006-11-03,2021-11-17,196 Cooper Oval Suite 178,Campinas,São Paulo,Brasil,Web
efd708cc-bcaf-44f2-8eef-06403172323d,Raquel,Juste,rjuste728@gmail.com,(88) 6036-9024,null,Feminino,1993-09-01,2021-07-06,572 Jeanne Lodge Apt. 305,Jaguaquara,Bahia,Brasil,App
d377f7fb-5563-40ab-b603-770fa55224ce,Yonatan,Figueiredo,yonatan.figueiredo610@gmail.com,(87) 0522-5890,null,Masculino,1989-11-23,2018-11-16,52544 Warren Hills Apt. 124,Botucatu,São Paulo,Brasil,Web
fb83aee1-fb6f-4295-a462-78968bcdfac0,Isabela,Inocencio,isabela_inocencio@hotmail.com,(11) 5048-2696,null,Feminino,1989-09-21,2020-11-24,259 Cruz Light,Rio De Janeiro,Rio De Janeiro,Brasil,Web
ac184a88-47d1-46a4-97b7-56f95c2d699c,Xisto,Moura,xmoura578@hotmail.com,(98) 9255-7970,54676,Masculino,1994-01-03,2018-06-30,314 Howard Cove,São Paulo,São Paulo,Brasil,Web
c331e3bf-bc1c-4a17-a73a-96ab55efb01c,Natalia,Andrade,natalia.andrade@hotmail.com,(88) 9412-8913,47585,Feminino,1981-12-28,2020-01-26,4959 Logan Lock,Rio De Janeiro,Rio De Janeiro,Brasil,Web
de921a00-cd87-4354-b56b-e97bc64e720f,Carolina,Teixeira,carolina.teixeira520@yahoo.com,(95) 8433-9468,679,Feminino,1993-08-09,2022-12-12,471 Henry Locks Suite 631,Marabá Paulista,São Paulo,Brasil,App
87811f76-f209-4550-859f-b0dcdae2bb24,Igor,Campos,igor881@hotmail.com,(84) 0720-9449,null,Masculino,2021-02-11,2022-04-26,93373 Barber Freeway Apt. 351,Arapiraca,Alagoas,Brasil,App
b1b7c52d-e016-42d8-b5f7-7ec25defd534,Iris,Jesus,iris.jesus@hotmail.com,(93) 8172-1509,8756,Feminino,1949-03-04,2023-04-24,344 Ryan Shoal,Ilhéus,Bahia,Brasil,Web
37e954af-d722-4987-adc5-70b520fda8ef,Marcelo,Vargas,marcelo.vargas@gmail.com,(92) 8474-3511,3825,Masculino,1970-01-10,2022-09-09,6115 Jonathan Meadow Suite 366,São José Do Rio Preto,São Paulo,Brasil,App
10256b48-da10-4968-9534-cb3625c3bd5c,Bianca,Luz,bianca821@yahoo.com,(98) 9728-7831,null,Feminino,1978-05-01,2023-06-05,05774 Pearson Harbor,São Paulo,São Paulo,Brasil,Web
854c7070-1025-4ca4-acfe-756033d63756,Claudia,Orozco,claudia.orozco@gmail.com,(89) 7770-4757,null,Feminino,1989-03-07,2021-01-26,74181 Jackson Ferry,São Paulo,São Paulo,Brasil,Web
653a2e10-01f5-4c9c-9bfa-cea3d9469c94,Francielly,Evangelista,francielly.evangelista@hotmail.com,(66) 5240-1670,null,Feminino,1971-09-30,2019-12-27,3440 Ricky Rue Suite 722,Belo Horizonte,Minas Gerais,Brasil,App
e6e2340e-1a36-4e99-988a-3716c889d9df,Plinio,Figueiredo,pfigueiredo458@gmail,(97) 0920-7589,122,Masculino,1987-12-17,2018-06-29,9241 Williams Mountains Suite 207,Aripuanã,Mato Grosso,Brasil,Web
2fc7ee6a-5003-492f-95db-13795ab24f08,Ursula,Batista,ursula.batista855@yahoo.com,(82) 3242-3910,48931,Feminino,1978-04-15,2021-08-13,39738 Sheryl Stream,São Domingos Do Araguaia,Pará,Brasil,Web
922d9f38-d9b6-4347-8314-8303a570c972,Larissa,Queiroz,larissa201@hotmail.com,(85) 7924-4301,null,Feminino,1975-06-18,2021-10-19,71499 Martin Crescent Suite 910,Itaguaí,Rio De Janeiro,Brasil,App
8f3b6030-fe13-4cea-b0f6-54b2d69734f0,Monica,Santos,monica.santos@yahoo.com,(86) 0559-0506,null,Feminino,1985-12-28,2020-01-13,1012 Joseph Corners,Porto Velho,Rondônia,Brasil,Web
fb5327c4-fca8-4efb-9524-8353fe65fc6c,Caio,Lopes,caio_lopes@hotmail.com,(98) 4670-6878,90373,Masculino,1989-07-13,2019-03-25,4479 Gray Mountain Suite 341,Cerro Branco,Rio Grande Do Sul,Brasil,Web
2677908a-8196-4d71-84a5-b0bce961a963,Karen,Cardoso,karen.cardoso310@yahoo.com,(92) 5377-2872,null,Feminino,1994-06-27,2021-07-26,826 Joshua Roads,Sete Lagoas,Minas Gerais,Brasil,Web
5782778f-cde6-449c-a95f-026734da5e39,Ruan,Neves,ruan141@gmail.com,(98) 8385-8719,638,Masculino,1999-07-18,2022-07-16,654 Chad Ferry,Rio De Janeiro,Rio De Janeiro,Brasil,Web
25235e2d-4362-4e2e-9454-2a2732809bc5,Eduarda,Tobias,eduarda_tobias@gmail.com.,(83) 8727-0234,null,Feminino,1957-07-02,2019-08-09,171 Sandra River,Ananindeua,Pará,Brasil,Web
d2587721-bf36-437a-9e51-6c2be72d48e4,Xuxa,Inocencio,xuxa101@gmail.com,(11) 7959-6812,null,Feminino,1987-10-09,2022-05-17,0721 Flores Fall Apt. 434,São Paulo,São Paulo,Brasil,Web
3656cdd3-4274-4e35-9fa9-860a29973e84,Bruna,Quaresma,bquaresma303@gmail.com,(93) 2089-8715,null,Feminino,1983-05-26,2019-12-01,878 Wall Glen Apt. 612,Minas Gerais,Almenara,Brasil,App
76d94380-f352-4cf3-aa17-736bb1f10beb,Xenia,Macedo,xenia.macedo585@yahoo.com,(83) 6331-0918,5375,Feminino,1980-02-27,2018-09-04,22525 Rush Loaf,Rio De Janeiro,Rio De Janeiro,Brasil,Web
55725d23-3c0f-4a2e-8113-535d06792a20,Valter,Fonseca,valter.fonseca@gmail.com,(12) 7542-9777,null,Masculino,1994-01-25,2021-07-19,4384 Jennifer Plaza Apt. 895,São Paulo,São Paulo,Brasil,Web
3ceabfbd-99a9-4ec3-b5fb-34e6fb02e0a6,Aline,Correia,aline_correia@yahoo.com,(81) 5380-1546,8526,Feminino,1988-07-29,2021-09-17,0297 Benjamin Place,Capivari De Baixo,Santa Catarina,Brasil,Web
999cd385-73c3-4f3a-ae1c-0b303a4e74a5,Otavio,Uchoa,otavio_uchoa@gmail.com,(99) 0984-5905,18960,Masculino,1971-03-06,2023-08-08,39116 Jonathan Cove Apt. 908,Tangará Da Serra,Mato Grosso,Brasil,App
dd540214-114a-4bf6-8ec9-6324023dffb0,Zelino,Kuhn,zelino_kuhn@gmail.com,(17) 7269-9977,49743,Masculino,1988-01-18,2018-10-15,95568 Espinoza Shoals,Camaçari,Bahia,Brasil,Web
6c34456a-b00c-4e2c-9731-f87012be3e56,Nilton,Coutinho,nilton416@hotmail.com,(91) 6215-9634,null,Masculino,1983-07-10,2022-06-30,490 Geoffrey Highway Apt. 884,Rio De Janeiro,Rio De Janeiro,Brasil,Indicação
7c5968e0-20f2-4f35-a8c7-32bfabc9a815,Danilo,Leite,dleite723@gmail.com,(93) 8113-8545,129,Masculino,2004-11-29,2018-06-01,96391 Reynolds Trace,Muriaé,Minas Gerais,Brasil,App
433e4783-a382-4f5b-8667-42559440e155,Leonardo,Lacerda,leonardo.lacerda@gmail.com,(88) 5621-4792,062,Masculino,1988-10-22,2021-05-07,0183 Richardson Trail Suite 315,Macapá,Amapá,Brasil,Web
bf218124-18c0-4e84-9265-47fc15606585,Maria,Duarte,maria_duarte@yahoo.com,(91) 6207-8645,70463,Feminino,1994-03-25,2019-09-15,99161 Cynthia Ridge,Rolândia,Paraná,Brasil,Web
cd2f328b-0b90-4e77-9d16-a6f443c72395,Emanuel,Teixeira,emanuel_teixeira@,(94) 2841-1386,null,Masculino,1998-09-26,2021-01-31,9908 Tammy Valley Apt. 553,Brasília,Distrito Federal,Brasil,App
8207750f-5de8-4886-8894-b7329ae7f704,Giovani,Uchoa,giovani_uchoa@hotmail.com,(81) 1803-2963,157,Masculino,1977-03-09,2021-04-22,84594 Jonathan Trafficway,Uberlândia,Minas Gerais,Brasil,Web
07c02c8d-df2f-4848-834d-9605be2bce36,Ruan,Rezende,rrezende613@gmail.com,(89) 1532-4908,97557,Masculino,1995-12-02,2023-04-06,938 Nicole Dale Suite 862,Belo Horizonte,Minas Gerais,Brasil,App
b07dc26c-5648-4f49-852b-297e7c9b8130,Ruan,Pinto,ruan591@gmail.com,(91) 0645-3448,null,Masculino,1992-12-06,2019-10-04,7138 Michael Fields Apt. 988,Belo Horizonte,Minas Gerais,Brasil,App
c2df0e66-fb59-4117-80e3-5b3b93ce4318,Rafael,Freitas,rfreitas388@hotmail.com,(89) 7249-8513,085,Masculino,1974-09-28,2022-01-05,59035 Ricky Estates Apt. 229,Osasco,São Paulo,Brasil,Indicação
39e6ca6d-d0e6-439c-a546-002a15902c47,Giovanna,Andrade,giovanna.andrade@yahoo.com,(14) 8647-2990,28956,Feminino,1992-10-16,2019-05-24,815 Jacob Burgs,Taquaritinga,São Paulo,Brasil,Web
2cde52cc-e0b3-4123-a4d7-cdb11326419a,Olivia,Oliveira,olivia.oliveira@gmail.com,(81) 1276-6290,389,Feminino,2005-08-08,2022-12-13,84970 Moore Flats Apt. 809,Caruaru,Pernambuco,Brasil,Web
fcad6b12-c2f4-44b2-a179-b999c85b7c6c,Iris,Henriques,iris.henriques980@yahoo.com,(89) 4817-8201,null,Feminino,1998-01-08,2023-10-10,408 Walton Mill,Tio Hugo,Rio Grande Do Sul,Brasil,Web
0ab61934-1cb4-46fb-8141-5e59c7b81032,Valter,Neto,vneto728@1.com,(61) 8001-4320,null,Masculino,1984-11-02,2020-01-17,7933 Sandra Walks,Codó,Maranhão,Brasil,App
c2220467-d168-4981-87d5-52656e276f93,Orlando,Nascimento,orlando.nascimento@yahoo.com,(93) 0819-8106,3650,Masculino,1978-10-11,2019-05-27,4302 Elizabeth Walk,Minas Gerais,Consolação,Brasil,Web
d9f09c8e-cc29-4fc4-8ee0-693a6885883b,Xuxa,Guerra,xuxa_guerra@gmail.com,(87) 3172-3756,350,Feminino,2001-08-08,2021-03-17,228 Karen Mountain,Ocara,Ceará,Brasil,Web
61c28f71-ed9d-4a98-8b44-c6e2424a8467,Roberto,Guerra,roberto206@gmail.com,(83) 7606-8300,196,Não Informado,1993-09-05,2021-07-09,66230 John Trace Apt. 999,Jundiaí,São Paulo,Brasil,Web
0b5748b9-c861-495c-9822-aaa62f53a527,Alan,Cunha,alan.cunha940@yahoo.com,(93) 4037-9277,95626,Masculino,1991-11-12,2023-03-09,94321 Garcia Trail,Taguaí,São Paulo,Brasil,Web
df658dd7-c32b-48b1-9e91-7c7ebf4f81fd,Jefferson,Coutinho,jefferson.coutinho@yahoo.com,(95) 1389-0885,null,Masculino,1985-10-13,2024-01-26,239 William Rapid,São Paulo,São Paulo,Brasil,Web
3de97e72-4a3b-4fd3-90f8-ce8920127b49,Yolanda,Nascimento,yolanda126@yahoo.com,(86) 6679-1560,null,Feminino,1997-09-05,2020-12-18,8634 James Square,Jaboatão Dos Guararapes,Pernambuco,Brasil,App
